,xc,yc,A,P,Compactness,Circularity,Effect_diameter,Shape_index,Hull Area,Solidity,Contrast,Dissimilarity,Homogeneity,ASM,Energy,NDVI,PVI1,PVI2,SAVI,TSAVI2,NDGI,ARVI,NDCI,MSAVI,NLI,RDVI,GNDVI,OSAVI,MSR,EVI,EVI2,Target,adnormal index
0,7782,179,2941.5,337.8650047779083,38.80767005037836,0.3238115196816056,61.19831795759162,1.5573950616119492,3624.5,0.8115602151998578,0.234575569358178,0.2275362318840579,0.886935817805383,0.1673631418540951,0.4091004055902354,0.52317023,0.32711557,0.2856972,0.39754555,0.5406088,0.45257282,0.5665126,0.3587809,0.3858349,0.550544,0.37973297,0.51992756,0.39613873,0.23459664,0.2603314,0.3671214,1,0.0076713416523646084
1,7880,183,5041.0,391.9066345691681,30.46832180500432,0.4124405241206766,80.11492086378139,1.3799529385752414,5885.0,0.8565845369569132,0.2304075235109717,0.2189132706374085,0.8916927899686521,0.1895623282331476,0.4353875609536262,0.58590776,0.3782546,0.314052,0.46345967,0.59925586,0.4675205,0.635171,0.40653884,0.458654,0.62510437,0.44263607,0.57237214,0.45280898,0.2882473,0.3030233,0.43715703,1,0.0067023522915077545
2,7980,165,5058.0,378.93607211112976,28.38919469093069,0.4426462515454144,80.24989481158498,1.3320377877755325,5840.0,0.8660958904094759,0.3522222222222222,0.3043434343434343,0.8526161616161616,0.1487420263238445,0.385670878241856,0.58771163,0.36931103,0.3016957,0.45654073,0.5933727,0.4610091,0.63629967,0.40005955,0.45031044,0.61471045,0.43744305,0.5743964,0.44958603,0.29312778,0.3011735,0.43076316,0,0.005223727911263667
3,8539,218,304.5,117.49747371673584,45.33877283862608,0.2771660948712652,19.69013563619756,1.683351805682712,401.0,0.7593516209286945,0.278657616892911,0.252262443438914,0.8765082956259427,0.1752736771701371,0.4186569922623258,0.51015455,0.2988762,0.26617002,0.37109184,0.515602,0.45791954,0.52882093,0.35026544,0.35636476,0.5138022,0.3561989,0.49876675,0.37702686,0.23127691,0.20390989,0.3418349,1,0.007286849653572337
4,8731,205,220.0,87.4558436870575,34.7660208848517,0.3614555331308272,16.73656774376801,1.47406794438707,293.0,0.7508532422951927,0.3413547237076648,0.3288770053475935,0.8368092691622104,0.1460484047775648,0.3821627987881145,0.4863974,0.2958756,0.24212234,0.35969725,0.500735,0.43602192,0.5158877,0.3149887,0.34618574,0.50253785,0.34445205,0.4973861,0.3630883,0.218366,0.22132716,0.33131352,0,0.0030610380116959067
5,7160,307,4312.0,323.6812393665314,24.29720424805445,0.5171940971494717,74.09594399761718,1.2323048589498038,4772.5,0.9035096909357706,0.4181034482758621,0.3420846394984327,0.8365595611285268,0.1113720029175115,0.3337244415944261,0.6191604,0.37974742,0.3146569,0.47571105,0.6055996,0.46534038,0.6695532,0.43161398,0.47306976,0.62823653,0.45883355,0.60325676,0.46883437,0.33121148,0.30974635,0.45450723,1,0.005656390040999237
6,7829,169,1053.5,181.9827548265457,31.43590228186454,0.3997458225172584,36.62455269868144,1.4016932233311683,1308.5,0.8051203668260978,0.2326923076923077,0.2301282051282051,0.8851923076923076,0.1701347797501643,0.4124739746337511,0.562469,0.36866817,0.3407532,0.44756648,0.5846224,0.48597133,0.6159037,0.4042875,0.44114435,0.6067882,0.42629066,0.53353745,0.4368027,0.26331282,0.32268783,0.41941884,1,0.0079530375985253
7,7736,183,235.5,96.18376541137695,39.283722837868176,0.3198874675314231,17.31611713939158,1.5669182099494088,339.5,0.6936671575642513,0.17825311942959,0.17825311942959,0.910873440285205,0.2903921250885705,0.5388804367283808,0.48388875,0.3161293,0.26753002,0.37435806,0.5197366,0.41718072,0.49518418,0.3259091,0.36268255,0.5344052,0.35443637,0.51537,0.3714449,0.20841375,0.20847191,0.34222677,0,0.004386337361746758
8,7898,139,486.0,101.11269795894624,21.03657960561054,0.5973580710210519,24.875578761936158,1.1466412800346553,542.0,0.896678966773124,0.1507936507936507,0.1507936507936507,0.9246031746031746,0.2689104448363708,0.5185657574853654,0.59436625,0.32892695,0.31248546,0.44174653,0.5914387,0.52011275,0.6463848,0.44119227,0.4335947,0.6033875,0.41894826,0.54108953,0.4469266,0.29157367,0.26420712,0.41007575,1,0.006640277380498348
9,8156,185,4381.5,409.03657734394073,38.18576323288001,0.3290852283792881,74.6906892809078,1.5448657552940224,5224.0,0.8387251148529121,0.3804621368107985,0.3351635781285748,0.8369480668039352,0.0949505698343227,0.3081405033979187,0.6425233,0.4231337,0.34829304,0.5168582,0.6416816,0.4847329,0.7118514,0.45328656,0.5168849,0.67518735,0.49761468,0.6048541,0.49931157,0.3460745,0.37138337,0.4979779,1,0.0060560283180778034
