,xc,yc,A,P,Compactness,Circularity,Effect_diameter,Shape_index,Hull Area,Solidity,Contrast,Dissimilarity,Homogeneity,ASM,Energy,NDVI,PVI1,PVI2,SAVI,TSAVI2,NDGI,ARVI,NDCI,MSAVI,NLI,RDVI,GNDVI,OSAVI,MSR,EVI,EVI2,Target,adnormal index
804,1595,1973,1604.5,233.7817441225052,34.06288805523208,0.368916769297498,45.19859344634044,1.4590855023608211,1991.0,0.8058764439939434,0.38763197586727,0.3318250377073907,0.8396681749622925,0.1074723194765782,0.3278297110949192,0.67799336,0.31963497,0.27887756,0.45956147,0.5886972,0.43531555,0.71056175,0.52134264,0.46415308,0.618018,0.44589883,0.70781565,0.47497904,0.44395965,0.23099497,0.4398212,1,0.009311697413637186
805,1506,2003,1431.5,223.43859839439392,34.87586954390674,0.3603170552765294,42.69241628542926,1.4763948815345236,1766.5,0.8103594678697404,0.3710204081632653,0.3440816326530612,0.8306530612244898,0.1035261974177426,0.3217548716301629,0.66888106,0.33741543,0.29654607,0.47510007,0.6152299,0.42989376,0.6923771,0.5124971,0.47726673,0.63688046,0.45714608,0.70230186,0.48629847,0.42284077,0.24360491,0.45357385,1,0.0100180424931171
806,1517,2025,184.5,79.69848418235779,34.427362496592195,0.3650111336557417,15.326861909850871,1.4668708720816503,260.5,0.7082533588979557,0.3131578947368421,0.3078947368421053,0.846578947368421,0.1549584487534625,0.3936476200276874,0.58706504,0.305727,0.25085992,0.4202427,0.57094765,0.36525145,0.5962412,0.41029,0.41325778,0.5818029,0.39988092,0.66059864,0.43211883,0.3095031,0.21309552,0.38993403,1,0.01030417583549366
807,1683,1945,4838.5,381.03657746315,30.00700079870436,0.4187812936931346,78.48929568546966,1.3694661550356366,5576.5,0.8676589258479913,0.3733505450372921,0.3389271371199082,0.8339787722317844,0.0845197855597457,0.2907228672804149,0.7089393,0.35689947,0.29783097,0.49810025,0.6262532,0.47338977,0.76629364,0.55038464,0.5047015,0.67084116,0.48321903,0.717479,0.50693,0.4868953,0.2840311,0.48126298,1,0.009345374012781092
808,1748,2052,2378.5,252.12489008903503,26.72565070512539,0.4701988644899265,55.03090274702555,1.292421436260677,2849.5,0.8347078434783832,0.3336358136721112,0.3166969147005444,0.8433454325468842,0.1071611168020599,0.3273547262558767,0.68876344,0.3413818,0.29538593,0.4925794,0.63642347,0.44413513,0.722898,0.5297514,0.49813035,0.6649609,0.47110277,0.71075565,0.50490695,0.43946305,0.24807978,0.46939212,1,0.00908836425614437
809,1661,2089,3523.5,307.43859815597534,26.825171459016044,0.4684544377850965,66.97954565294054,1.2948255542937197,4106.0,0.8581344374065804,0.3567287784679089,0.3178053830227743,0.8449896480331263,0.0912040430538945,0.3020000712812739,0.74138075,0.40515336,0.33576772,0.5525419,0.6747602,0.48477972,0.7905806,0.5773991,0.5669102,0.72120255,0.5332902,0.73767096,0.54922885,0.51652557,0.30455685,0.5406466,1,0.00912007834951066
810,1831,2027,4068.0,358.1665198802948,31.53472368801531,0.3984931258206369,71.96901046966424,1.4038946649771464,4901.5,0.8299500152997451,0.349870418363569,0.3224731580895964,0.8415031469825991,0.096836966192811,0.3111863849733967,0.7506706,0.3867767,0.31060863,0.5426081,0.6719413,0.46386287,0.7994247,0.5770601,0.5564327,0.7246088,0.52363163,0.7528448,0.5467879,0.5252982,0.29416165,0.52701366,1,0.009318448433512188
811,1799,2036,3932.5,329.72286891937256,27.645815712179346,0.4545487369645583,70.76026080838756,1.3144822105596696,4521.5,0.8697334955194742,0.3485915492957747,0.3251173708920188,0.8397887323943664,0.0891861121519589,0.2986404395790344,0.73258865,0.3744919,0.30563852,0.52620435,0.66362447,0.47846943,0.78749216,0.56389475,0.53380066,0.705765,0.5077414,0.7302219,0.5342114,0.4953788,0.28576925,0.5077767,1,0.010112556771367135
812,1880,2019,2838.5,265.9827547073364,24.92401824958741,0.5041871855683282,60.117305725812095,1.2480990106792444,3280.0,0.8653963414607763,0.2371760973030142,0.2303014278159704,0.8855367530407192,0.1317736803881337,0.3630064467583651,0.74719316,0.35481924,0.29285502,0.5225781,0.6653907,0.45702478,0.78678674,0.57096636,0.5341092,0.71876556,0.50171834,0.75447816,0.53733116,0.52612054,0.25703412,0.4998836,1,0.010660959385864432
813,1860,2058,727.0,127.11269783973694,22.225086591298503,0.5654137977171476,30.424416987388,1.1785872524839538,833.5,0.8722255548785576,0.3431372549019608,0.3253119429590018,0.8391265597147951,0.1218857337133524,0.3491213738993252,0.63190424,0.40169078,0.34549838,0.50887257,0.6360925,0.4082391,0.6542298,0.47043148,0.5140628,0.6700557,0.48460642,0.67599505,0.49384904,0.359529,0.27865645,0.48951006,1,0.006786737480155142
814,1959,2125,346.0,99.11269783973694,28.39111812944244,0.442616263180966,20.98906578384008,1.332082911332648,421.0,0.8218527315719275,0.2166085946573751,0.2166085946573751,0.8916957026713124,0.1592333145830214,0.3990404924102583,0.5971647,0.2681508,0.23969308,0.39318678,0.54541665,0.37094882,0.60167754,0.44791803,0.38253707,0.54431844,0.37859237,0.66657233,0.41844255,0.32405117,0.17850888,0.36331338,1,0.012013989369184703
