,xc,yc,A,P,Compactness,Circularity,Effect_diameter,Shape_index,Hull Area,Solidity,Contrast,Dissimilarity,Homogeneity,ASM,Energy,NDVI,PVI1,PVI2,SAVI,TSAVI2,NDGI,ARVI,NDCI,MSAVI,NLI,RDVI,GNDVI,OSAVI,MSR,EVI,EVI2,Target,adnormal index
16,155,244,200.0,74.76955151557922,27.952429167806656,0.4495627388327775,15.957691216057308,1.3217514223399194,265.0,0.7547169811035955,0.2373188405797101,0.2373188405797101,0.881340579710145,0.2201480781348456,0.4691994012515847,0.42696396,0.24995458,0.18986356,0.3062347,0.45001784,0.42169484,0.44963112,0.26155418,0.29137188,0.4442582,0.29064366,0.4637913,0.31535497,0.18390778,0.17192441,0.27682048,1,0.00654867659787709
17,331,131,40.5,27.071067690849304,18.09488162324929,0.6944710041616925,7.1809610472257885,1.0634519739244364,45.0,0.8999999998,0.2045454545454545,0.2045454545454545,0.8977272727272727,0.2743342516069789,0.5237692732558669,0.35538375,0.21851811,0.13984646,0.24958082,0.39280972,0.4050348,0.36327168,0.1859117,0.2318817,0.3855059,0.23637031,0.40714824,0.26024827,0.13789117,0.13025145,0.22018304,1,0.008493348822377114
18,152,161,83.5,39.21320295333862,18.415272882342183,0.6823885094215459,10.31094088749354,1.0728255005612286,97.5,0.8564102563224195,0.3083333333333334,0.3083333333333334,0.8458333333333335,0.1980555555555556,0.445034330760623,0.45946175,0.24662049,0.1930353,0.32057044,0.4700623,0.4261068,0.47716248,0.28969237,0.30459392,0.45995122,0.30421433,0.4919143,0.3349524,0.20247664,0.16621748,0.28904748,1,0.010010132653409866
19,266,226,58.5,33.071067690849304,18.695649880782568,0.6721547896023271,8.63044108762739,1.0809616630504488,68.0,0.8602941175205451,0.2307692307692307,0.2307692307692307,0.8846153846153846,0.256792657891559,0.5067471340733551,0.4658067,0.22939892,0.19184853,0.30935746,0.462843,0.45356393,0.4909944,0.30227116,0.2900753,0.44305882,0.29519725,0.47302982,0.33055598,0.20130725,0.15534179,0.27622303,1,0.00931558143706437
20,266,114,76.5,37.0710676908493,17.964236072678286,0.6995215695109462,9.869286963719311,1.05960594281427,82.0,0.9329268291545212,0.2526315789473685,0.2526315789473685,0.873684210526316,0.2219252077562327,0.4710893840411103,0.48625582,0.24078141,0.21447612,0.32758415,0.48023993,0.46468428,0.4993517,0.33854067,0.31073007,0.46688437,0.31221226,0.48725313,0.3476538,0.22041668,0.15871657,0.29512942,1,0.008611064843287322
21,268,151,70.0,36.14213538169861,18.660770710891757,0.6734111257866294,9.440697438826296,1.0799528549433777,75.5,0.9271523177579932,0.1868131868131868,0.1868131868131868,0.9065934065934064,0.3238135490882743,0.5690461748296656,0.4000452,0.19992508,0.15197758,0.25629255,0.4028284,0.43516064,0.43112996,0.24179897,0.23562858,0.3794548,0.24596615,0.4232785,0.27816504,0.16236055,0.13435565,0.2255918,1,0.008203018228098947
22,376,244,140.5,54.041630148887634,20.78646113125477,0.6045459366109603,13.374982468597496,1.1398042903270171,162.5,0.8646153845621775,0.2131578947368421,0.2131578947368421,0.893421052631579,0.2322576177285318,0.4819311338028825,0.46794036,0.25184512,0.21697555,0.32802737,0.47409457,0.440658,0.48933366,0.3130596,0.31261,0.46334478,0.31220198,0.48914993,0.34126127,0.20801134,0.1856168,0.29766905,1,0.007171423710764886
23,488,231,125.5,54.87005710601807,23.98982602850825,0.5238208313133624,12.640868754332628,1.2244852494954923,160.5,0.7819314641257363,0.2657894736842104,0.2499999999999999,0.876578947368421,0.3285595567867035,0.5732011486264691,0.43350932,0.22364381,0.17466618,0.29058194,0.43280944,0.41400146,0.44471577,0.26105186,0.2741147,0.41541293,0.27831843,0.47856742,0.30798778,0.19044977,0.15143256,0.26182994,1,0.006111890545988793
24,600,239,161.5,54.041630148887634,18.083577640670743,0.6949051157485415,14.339741506551947,1.0631197496835547,182.5,0.8849315068008257,0.2210526315789473,0.2210526315789473,0.8894736842105264,0.3149307479224376,0.5611869099706778,0.46693215,0.22878845,0.19323386,0.30886316,0.45789617,0.44610682,0.48749915,0.30806196,0.28998885,0.43532026,0.29608923,0.4817606,0.32966256,0.2034914,0.16859658,0.27754214,1,0.004668690350097946
25,491,319,81.0,36.14213538169861,16.126591972688452,0.7792328741245284,10.155412503859614,1.003948204768309,87.0,0.9310344826516052,0.2666666666666666,0.2666666666666666,0.8666666666666667,0.1967013888888888,0.4435103030245057,0.45306846,0.2663378,0.20413867,0.33035535,0.4726797,0.42394465,0.47021058,0.28184262,0.31808537,0.4720072,0.31351525,0.4890263,0.33727986,0.20520179,0.1789576,0.30184323,1,0.007629742096032072
26,600,196,101.5,40.72792184352875,16.342498694868585,0.7689381438954064,11.368105109938904,1.0106464109781432,109.5,0.9269406391847544,0.2625,0.2625,0.86875,0.2435416666666666,0.4934994089830976,0.4595779,0.24054946,0.1910606,0.3153051,0.46564162,0.41696447,0.483142,0.28674218,0.2971645,0.44879794,0.3001559,0.49743488,0.33164474,0.19569851,0.1774054,0.2829265,1,0.0007107449546717689
27,711,286,86.5,43.21320307254791,21.588218723391705,0.5820939084345551,10.49453289192004,1.161578094508758,106.5,0.8122065726936896,0.1895424836601307,0.1895424836601307,0.9052287581699346,0.3926694860950916,0.6266334543376149,0.43217438,0.18601887,0.16066992,0.2609648,0.4155535,0.40720746,0.44074264,0.28860924,0.23661926,0.37966278,0.2517627,0.47844434,0.291846,0.1778429,0.12253551,0.22772548,1,0.003861049895221174
28,714,244,257.0,65.94112491607666,16.91919048649196,0.7427288335026501,18.08929415419344,1.028323589692021,280.5,0.9162210338354289,0.1920289855072464,0.1920289855072464,0.9039855072463768,0.2024193971854652,0.4499104324034566,0.5592667,0.29865324,0.27726892,0.4067903,0.55121696,0.5172433,0.58647954,0.4138036,0.40129322,0.5571875,0.38614693,0.5307619,0.41588795,0.2957722,0.21298327,0.37965092,1,0.0037694929900687893
29,827,281,100.5,47.6984840631485,22.63826250443829,0.555094305960534,11.31196597616364,1.1894920789826615,122.5,0.8204081631983341,0.1999999999999999,0.1999999999999999,0.9,0.2896527777777777,0.5381939964155841,0.41829574,0.21587321,0.17197756,0.27805552,0.42632872,0.41168407,0.43250063,0.25867975,0.25793803,0.40419075,0.26539752,0.46074483,0.2969199,0.17009367,0.14431855,0.24624686,1,0.00048438852444079996
30,157,392,62.5,32.72792184352875,17.13786988839596,0.7332516056000585,8.920620580763856,1.0349477607679975,65.0,0.9615384613905328,0.1483516483516483,0.1483516483516483,0.925824175824176,0.4468663204926941,0.6684806059211398,0.40948138,0.19666484,0.15174659,0.25946945,0.4045702,0.42131087,0.4253183,0.23669448,0.23852585,0.37622023,0.2496345,0.44626552,0.28273126,0.16687159,0.13432387,0.22888365,1,0.0028446703737870713
31,154,286,188.5,58.041629910469055,17.8717814455445,0.7031403473652069,15.492115871712882,1.0568757448248138,214.0,0.8808411214541663,0.1991341991341991,0.1991341991341991,0.9004329004329004,0.3088866400554712,0.5557757102064386,0.43067017,0.22894886,0.1756793,0.29400003,0.43839854,0.4187714,0.45703217,0.26394722,0.27696842,0.42209736,0.2804763,0.47010574,0.3096776,0.18527327,0.16545416,0.2643464,1,0.006949694062912851
32,49,334,77.0,38.97056233882904,19.72343803645878,0.6371288103735004,9.901487006738307,1.110276936955984,91.0,0.8461538460608623,0.1470588235294118,0.1470588235294118,0.9264705882352942,0.5580759536930241,0.747044813711349,0.36908418,0.1671383,0.11588413,0.21951158,0.36579147,0.40958342,0.38409036,0.20444801,0.19542143,0.32886034,0.21217516,0.4142226,0.24733527,0.14120032,0.10679282,0.18894157,1,0.004087584278620564
33,266,301,28.0,21.3137081861496,16.22407701721784,0.7745507245964418,5.970821321441846,1.006978059830558,29.5,0.9491525420511348,0.1758241758241758,0.1758241758241758,0.9120879120879122,0.4847240671416496,0.6962212774266883,0.3131731,0.17418411,0.102760725,0.19903016,0.3365031,0.3859677,0.3215652,0.14939861,0.17889689,0.31589258,0.19084378,0.38218024,0.21720116,0.115224145,0.10894251,0.17185116,1,0.009403757232016764
34,269,332,269.0,81.25483310222626,24.544044246190342,0.5119926646083806,18.5067943613625,1.2385486526480394,339.0,0.7935103244603684,0.1666666666666666,0.1666666666666666,0.9166666666666669,0.349339324207049,0.5910493416010622,0.42960227,0.2145617,0.17880288,0.28350592,0.43055174,0.4322408,0.44290346,0.27818006,0.26480323,0.40940154,0.27090934,0.45823872,0.30379403,0.18391033,0.14627075,0.25292394,1,0.008245282105598835
35,157,435,74.5,40.041630029678345,21.52123671434129,0.5839055988924686,9.739422266375437,1.1597746738257806,92.0,0.8097826086076324,0.1375,0.1375,0.93125,0.4516319444444445,0.672035672002941,0.42525038,0.19087884,0.14996913,0.2628729,0.41611546,0.41594678,0.43963534,0.2647955,0.23951319,0.38302737,0.25255808,0.4646017,0.29103437,0.17427334,0.12627745,0.22998062,1,0.002337859750125279
36,264,260,44.0,35.31370830535889,28.34222713619434,0.4433797863173064,7.48482063701911,1.3309354586453468,60.0,0.733333333211111,0.1263736263736263,0.1263736263736263,0.9368131868131868,0.4209032725516243,0.6487705854550007,0.36425662,0.1941427,0.14120944,0.23832649,0.37982905,0.4123102,0.37210047,0.20637688,0.21855104,0.35913786,0.22775891,0.4087256,0.25653517,0.14249334,0.12125778,0.20913246,1,0.006706165151929297
37,377,285,193.0,56.6274163722992,16.614840854070415,0.7563340945628307,15.67594437773643,1.0190326555412577,209.5,0.9212410500753584,0.2499999999999999,0.2499999999999999,0.875,0.2172469019113631,0.4660975240347916,0.5600573,0.30090648,0.28449968,0.4073276,0.5471227,0.50606954,0.59004825,0.41444808,0.4023902,0.54972214,0.38820624,0.54174787,0.41528204,0.29991487,0.21697658,0.3824657,1,0.008574317514008474
38,382,446,30.5,29.899494767189022,29.310812689837896,0.4287281537729339,6.231677632421503,1.353486531908224,39.0,0.7820512818507561,0.2034632034632034,0.2034632034632034,0.8982683982683983,0.3673281984970297,0.6060760665931544,0.3742393,0.21577838,0.15367506,0.25803277,0.39378467,0.38473198,0.36938292,0.2126349,0.24267651,0.38295403,0.24635223,0.4484287,0.27017725,0.15837602,0.13488701,0.23180252,1,0.007076307742244088
39,488,271,278.0,68.28427076339722,16.772451919141076,0.7492268080100553,18.81384047546846,1.0238546013324683,299.0,0.9297658862565296,0.2969230769230769,0.2938461538461538,0.8533846153846155,0.1675124260355029,0.4092828191306141,0.54219514,0.29455653,0.26651105,0.39470175,0.5387423,0.49735558,0.5749589,0.39051086,0.38748947,0.5424072,0.3748919,0.5241403,0.40311235,0.27621403,0.2152177,0.36687136,1,0.007642999607079404
40,383,366,437.5,104.32590043544768,24.877470860384392,0.5051305530447409,23.60174359706574,1.2469330088011483,546.0,0.8012820512673757,0.213903743315508,0.213903743315508,0.8930481283422459,0.3287785054063757,0.5733921044157966,0.47394073,0.25390318,0.2132773,0.33094087,0.4688659,0.4282395,0.49706414,0.31731465,0.31795326,0.45669708,0.31730384,0.5109184,0.34324938,0.2243966,0.19314536,0.30499735,1,0.008555543454740102
41,495,398,101.5,39.55634891986847,15.41581024350957,0.8151612153069634,11.368105109938904,0.9815743170214376,107.0,0.9485981307524676,0.3626373626373625,0.3516483516483516,0.8252747252747252,0.1629030310348991,0.4036124763122408,0.5294205,0.30012277,0.2609241,0.39128724,0.53180784,0.47011703,0.5645347,0.36080018,0.38236684,0.53185004,0.3724226,0.5311652,0.39606014,0.25879943,0.2245975,0.36436152,1,0.007900230912031342
42,380,323,268.5,71.35533833503723,18.96307005109126,0.6626759580600357,18.48958673852369,1.0886651817136876,305.5,0.8788870703476632,0.2023809523809523,0.2023809523809523,0.8988095238095238,0.24362069930853,0.4935794761824382,0.53704697,0.27192232,0.25177267,0.37566724,0.5204841,0.48793486,0.55800915,0.39250237,0.36668864,0.5162952,0.358351,0.52973175,0.3906077,0.27734202,0.19131209,0.34818584,1,0.006667193408045192
43,604,377,268.0,79.25483310222626,23.43779317099761,0.5361584395846681,18.47236308621676,1.2103148651465068,340.0,0.7882352940944637,0.2341269841269841,0.2341269841269841,0.8829365079365079,0.1955712326082696,0.4422343638934786,0.5290964,0.27114785,0.24452573,0.37095895,0.5196098,0.4556735,0.5493464,0.3774605,0.3586048,0.51214796,0.35322848,0.5402324,0.38569725,0.25576174,0.19296008,0.3408092,1,0.006296427981640928
44,609,424,1.0,4.828427076339722,23.31370779839348,0.5390120950289718,1.1283791670955126,1.2071067660671635,1.0,0.9999999900000002,0.1444444444444444,0.1444444444444444,0.9277777777777776,0.4155555555555555,0.6446359868604572,0.42997646,0.18007979,0.16140306,0.2553568,0.40967315,0.43143502,0.43320385,0.2922466,0.2298985,0.3687756,0.24702194,0.4548637,0.28763598,0.17283857,0.11489268,0.2218469,1,0.002988990393376156
45,717,417,152.0,48.6274163722992,15.556747519009106,0.8077762140270124,13.911592676604096,0.9860510735290124,164.0,0.926829268236169,0.261437908496732,0.261437908496732,0.869281045751634,0.1890298603101371,0.4347756436486951,0.46965495,0.27470258,0.2342821,0.34484982,0.48611066,0.45180055,0.50775665,0.32205626,0.33310103,0.48532325,0.3274732,0.48346302,0.3507343,0.21430211,0.21254642,0.31664315,1,0.007083603822149333
46,594,287,36.5,23.071067690849304,14.582853815066358,0.861722319241603,6.817128675830715,0.9546875734694834,37.0,0.9864864862198685,0.0984848484848484,0.0984848484848484,0.9507575757575756,0.4929981634527088,0.7021382794383945,0.43568444,0.19641912,0.15086514,0.27157742,0.42261663,0.4175723,0.45208105,0.26129273,0.24951108,0.39037824,0.2612597,0.4750583,0.29883733,0.18207346,0.1364537,0.23943575,1,0.006736061284223953
47,714,329,108.0,44.62741661071777,18.44079919594593,0.6814439265677348,11.726460285670075,1.0735687911348846,122.0,0.8852459015667832,0.2421052631578947,0.2421052631578947,0.8789473684210528,0.2564265927977839,0.506385814175105,0.48184618,0.24914892,0.2098832,0.3319803,0.4798991,0.43097064,0.4922853,0.32352862,0.31655648,0.46574795,0.31664467,0.5115732,0.34798717,0.21975575,0.1684869,0.30161804,1,0.003854109721652772
48,829,328,113.0,45.79898941516876,18.562366648363867,0.6769810580319954,11.994835078277376,1.0771016270899054,130.0,0.8692307691639053,0.2026143790849673,0.2026143790849673,0.8986928104575164,0.3847665427826904,0.6202955285851176,0.4248931,0.2081436,0.1573359,0.27675238,0.4220279,0.4091584,0.44110918,0.25388688,0.25805697,0.39914382,0.26501298,0.47342712,0.29812697,0.18174605,0.14615692,0.24668771,1,0.0008114664479978132
49,830,367,96.0,39.79898941516876,16.499578732330413,0.7616176641132921,11.055812783082736,1.0154918366741437,103.5,0.927536231794441,0.2541666666666666,0.2541666666666666,0.8729166666666666,0.2575347222222222,0.5074787899235023,0.49611458,0.23777874,0.20199823,0.32939926,0.48139796,0.4420086,0.5105862,0.3367912,0.31250983,0.4632349,0.31506768,0.5157958,0.35129818,0.22831078,0.16109528,0.29756775,1,0.0032021782891440025
50,930,346,266.5,70.5269113779068,18.664334815461448,0.6732825326007574,18.42059550264108,1.0800559826475793,298.5,0.8927973199030889,0.1956521739130435,0.1956521739130435,0.9021739130434782,0.3233826927116152,0.5686674711214061,0.47970104,0.22238517,0.18973108,0.31161994,0.46492705,0.41880685,0.49954113,0.3202747,0.29245496,0.4417834,0.29820463,0.51842135,0.33637252,0.21364756,0.1576629,0.27898243,1,0.0006712393512824017
51,932,382,182.0,52.28427052497864,15.020027165818403,0.8366410043665212,15.222667215103916,0.9688919947895666,190.5,0.9553805773776702,0.1842105263157895,0.1842105263157895,0.9078947368421052,0.3621606648199447,0.6017978604315113,0.46475413,0.22000612,0.1844131,0.30259573,0.4493358,0.4333298,0.49144876,0.3052793,0.28513077,0.42776567,0.29047862,0.49437904,0.32536122,0.2097153,0.16652429,0.27252474,1,0.0007816592922873674
52,1038,410,101.5,42.38477599620819,17.69920429627344,0.7099963593107405,11.368105109938904,1.0517605564371946,114.0,0.8903508771148816,0.2333333333333333,0.2333333333333333,0.8833333333333334,0.3381944444444444,0.5815448774122634,0.42564222,0.21160531,0.15542004,0.27900773,0.4253307,0.38485047,0.4369985,0.24952814,0.25947258,0.40098742,0.2670744,0.49270576,0.29954317,0.17736396,0.14486946,0.24813056,1,0.00033125982301489683
53,161,525,196.5,56.87005698680878,16.459050287624873,0.7634930566515816,15.817445133157866,1.0142438773105722,214.0,0.9182242990225128,0.1648550724637681,0.1648550724637681,0.917572463768116,0.4230794475950431,0.6504455761976117,0.3937948,0.21587974,0.16516376,0.26944405,0.4044615,0.43085876,0.41364363,0.24286962,0.25548747,0.394312,0.2572145,0.42822334,0.28330392,0.17602733,0.14509693,0.24375227,1,0.0020257298927155937
54,158,365,10.0,13.656854152679443,18.65096651610481,0.6737651150822762,3.5682482323055424,1.0796691190263457,11.0,0.9090909082644628,0.3928571428571428,0.3928571428571428,0.8035714285714286,0.2436224489795918,0.4935812486101876,0.3634034,0.20962486,0.14052394,0.2468237,0.39240813,0.39505506,0.37265345,0.18919481,0.22639738,0.37424165,0.23479985,0.42070746,0.26122275,0.13635656,0.12694028,0.21585871,1,0.002340084164730536
55,270,364,140.5,56.87005710601807,23.019241245633904,0.5459072468693728,13.374982468597496,1.1994592854064026,182.5,0.7698630136564458,0.2105263157894736,0.2105263157894736,0.8947368421052632,0.3204432132963988,0.5660770383052105,0.4141474,0.21470729,0.16935885,0.2769359,0.4212979,0.40748313,0.42828837,0.2557674,0.25871623,0.40190628,0.26425132,0.4639927,0.29484963,0.17362712,0.14379835,0.24686748,1,0.007220004925743702
56,147,414,28.5,23.55634880065918,19.470230478021573,0.6454145791396078,6.023896332520351,1.1031271024517555,32.5,0.8769230766532544,0.0888888888888889,0.0888888888888889,0.9555555555555556,0.6879012345679013,0.829398115845401,0.18638125,0.13407478,0.045643657,0.11042654,0.22919647,0.36282563,0.22576895,0.052530035,0.094615765,0.22810543,0.10683886,0.27960986,0.124571495,0.059915237,0.083165154,0.09162297,1,0.002090682799189103
57,127,509,36.5,29.071067690849304,23.15416373847673,0.5427261702345704,6.817128675830715,1.202969339947454,40.5,0.9012345676787076,0.3006535947712418,0.196078431372549,0.9124183006535947,0.260476739715494,0.5103692190125636,0.18531966,0.11329086,0.06762193,0.11648708,0.20607375,0.2355303,0.18261059,0.0990177,0.10429785,0.20241177,0.111833654,0.24586238,0.12779468,0.068447545,0.057304595,0.09987293,1,0.0011965571044599335
58,273,523,162.0,62.28427076339722,23.946483853634025,0.5247689260084859,14.361922094451575,1.2233786169279612,200.5,0.8079800498350135,0.2467532467532467,0.2467532467532467,0.8766233766233766,0.2817600869548922,0.5308107826286992,0.44197938,0.23834337,0.18499278,0.3053573,0.44924542,0.42550173,0.45732063,0.27337012,0.28914118,0.43527368,0.2914185,0.47746003,0.3195491,0.1935744,0.16544549,0.2760415,1,0.009255433266138218
59,266,408,224.0,62.6274163722992,17.509791434349246,0.7176767730719212,16.88803298257901,1.0461175671644571,251.5,0.8906560635828765,0.2445887445887446,0.2445887445887446,0.8777056277056277,0.1993028616405239,0.4464334907245691,0.47299567,0.26632854,0.2181152,0.34107557,0.48532498,0.45332578,0.504402,0.3123605,0.32861656,0.48212045,0.32371417,0.4847574,0.3502534,0.21760608,0.18963741,0.3119636,1,0.011723465758963145
60,494,358,136.5,52.041629910469055,19.84125453142721,0.6333455676145817,13.183216521636506,1.1135880781394638,164.5,0.8297872339921102,0.2263157894736842,0.2263157894736842,0.8868421052631579,0.2323684210526315,0.4820460777276707,0.46303335,0.25568402,0.21569727,0.3285638,0.47295305,0.42534143,0.4808312,0.30460364,0.3139869,0.46320716,0.31258655,0.49816284,0.3397759,0.20652384,0.18493718,0.29906887,1,0.00640925029041957
61,382,412,279.5,71.35533833503723,18.216759601880025,0.6898246937719924,18.864528956575565,1.0670274011559997,304.0,0.9194078947065984,0.2076923076923076,0.2076923076923076,0.8961538461538461,0.2682366863905325,0.5179157135968482,0.5009614,0.2574109,0.2268763,0.34532946,0.4903761,0.4606763,0.5254393,0.345423,0.33112517,0.47757003,0.33066803,0.5086871,0.36088374,0.23694229,0.18985623,0.3166801,1,0.010164773956767346
62,380,489,7.5,11.41421353816986,17.371236069497034,0.723401060601862,3.0901936161855166,1.04197037088823,8.0,0.937499998828125,0.2444444444444444,0.2444444444444444,0.8777777777777778,0.3459259259259258,0.5881546785718242,0.39086413,0.1839762,0.1170091,0.24159728,0.39216226,0.37934697,0.3977743,0.20928088,0.2188426,0.36339045,0.23186399,0.46373722,0.2677445,0.15730692,0.11169722,0.21005599,1,0.00815390315361487
