,xc,yc,A,P,Compactness,Circularity,Effect_diameter,Shape_index,Hull Area,Solidity,Contrast,Dissimilarity,Homogeneity,ASM,Energy,NDVI,PVI1,PVI2,SAVI,TSAVI2,NDGI,ARVI,NDCI,MSAVI,NLI,RDVI,GNDVI,OSAVI,MSR,EVI,EVI2,Target,adnormal index
0,1320,160,142.0,46.6274163722992,15.310675756356677,0.8207587185169877,13.446189622059965,0.9782214649240566,149.5,0.9498327758561984,0.2291666666666666,0.2291666666666666,0.8854166666666669,0.1788194444444445,0.4228704818788426,0.52184576,0.29578978,0.28356513,0.3854005,0.532465,0.44956133,0.54862297,0.3835738,0.3740057,0.53399163,0.36505505,0.5347539,0.3914151,0.240544,0.21228687,0.3542715,1,0.0016840645952488056
1,1290,152,207.0,57.455843567848206,15.94770028953414,0.787973838582912,16.23454913941803,0.9983642961352568,220.5,0.9387755101615068,0.2105263157894737,0.2105263157894737,0.8947368421052632,0.1944321329639889,0.4409445917164524,0.5335517,0.27919412,0.25747448,0.37992924,0.5300995,0.43633547,0.5525286,0.38808894,0.36785662,0.52504915,0.36060154,0.55841094,0.39271677,0.2542881,0.1947604,0.3486996,1,0.0018412082556819398
2,1354,166,209.5,57.2132031917572,15.624585295012174,0.8042690654792937,16.332289631953525,0.9881986544453168,223.0,0.9394618833659434,0.2263157894736842,0.2263157894736842,0.8868421052631578,0.188393351800554,0.4340430298951407,0.50460625,0.27650312,0.25621352,0.36357713,0.51232696,0.43042338,0.52623844,0.36408246,0.3501604,0.50683236,0.34478503,0.5338219,0.37370145,0.2299122,0.19653356,0.33211404,1,0.005112273204378468
3,1426,179,11.5,13.41421353816986,15.64705432096948,0.8031141418032048,3.826519928662906,0.9889089414446008,11.5,0.9999999991304348,0.1555555555555555,0.1555555555555555,0.9222222222222222,0.4103703703703703,0.6406015691288699,0.32443258,0.17972359,0.12048235,0.20849143,0.3524359,0.3564497,0.30795735,0.17757632,0.18673456,0.32826534,0.1988465,0.41912955,0.22711745,0.11743079,0.09230129,0.17909051,1,0.002137421545316282
4,1534,100,265.5,66.04163014888763,16.427483663119357,0.7649601650232819,18.386002804502823,1.0132708071727785,289.5,0.9170984455641762,0.2121212121212121,0.2034632034632034,0.8991341991341991,0.1449279436292423,0.3806940288857212,0.52109,0.28498143,0.2517409,0.38200197,0.52153116,0.41745764,0.55689025,0.3721256,0.37257147,0.52263564,0.36219388,0.53841275,0.3891719,0.24921857,0.22150512,0.35300347,1,0.007593185019171861
5,1570,105,198.0,54.62741649150848,15.071488042353629,0.8337843335952367,15.877702285203682,0.9705503605480564,208.0,0.9519230768773114,0.238562091503268,0.238562091503268,0.8807189542483661,0.1640608313041992,0.4050442337624365,0.5537123,0.3121371,0.28245953,0.41274753,0.5585519,0.4582371,0.5918481,0.40150788,0.40410456,0.563349,0.39106268,0.5601716,0.41712976,0.26710597,0.2368602,0.382838,1,0.012413177709230342
6,1644,117,141.0,46.62741661071777,15.419262266916643,0.8149787192071031,13.398760233979036,0.9816842116204404,150.0,0.9399999999373332,0.25,0.25,0.875,0.1891319444444444,0.4348930264380476,0.5083921,0.28575692,0.26647785,0.3717059,0.521712,0.45149007,0.5374549,0.3686778,0.35821232,0.51954216,0.3517542,0.5175419,0.37964138,0.22761443,0.20403463,0.33911622,1,0.014414876668166142
7,1580,204,109.5,39.55634891986847,14.28954100207748,0.8794103751341132,11.807613228273542,0.945037730614321,112.0,0.9776785713412788,0.2333333333333333,0.2333333333333333,0.8833333333333334,0.2356944444444444,0.4854837221209837,0.48704034,0.25081325,0.22811064,0.33775422,0.48765922,0.4111363,0.49353686,0.34315363,0.32244706,0.47575963,0.3208548,0.5334109,0.35376984,0.2206999,0.16499554,0.30604205,1,0.012143740762161813
8,1608,110,259.5,69.35533857345581,18.53627355858699,0.677934028872129,18.17706417050825,1.0763443208828412,291.5,0.8902229845320678,0.2034632034632034,0.2034632034632034,0.8982683982683982,0.2073049605517138,0.4553075450195327,0.49381173,0.2825938,0.2634259,0.362355,0.51000744,0.44456652,0.51568294,0.35500568,0.34915194,0.50814384,0.34305197,0.5101016,0.36928925,0.22018643,0.19485438,0.3306612,1,0.014995588597562282
9,1676,124,254.5,64.87005710601807,16.534869582603914,0.7599921215620854,18.00109619259613,1.0165772713519885,275.0,0.9254545454208926,0.231578947368421,0.231578947368421,0.8842105263157896,0.1636288088642659,0.4045105794219304,0.56006885,0.3119578,0.29240552,0.41539082,0.5618709,0.46985307,0.5966164,0.41544887,0.40668282,0.5661275,0.39379916,0.5568919,0.4207073,0.27127796,0.23432234,0.3853245,1,0.014478052101407365
