,Epoch,Losses train,Times train,Losses eval,Times eval,L1 Losses cbbox,L1 Losses conf,L2 Losses cbbox,L2 Losses conf
23,24.0,1.2395578945676486,0.14182149370511374,1.17698458108035,0.06734992157329213,0.3269176594913006,0.17416395153850317,0.28347054310142994,0.2565318141132593
24,25.0,1.2072310621539752,0.1419041007757187,1.1168474825945767,0.06743417002938011,0.3139369208365679,0.16855483564237753,0.2776120454072952,0.25287197964886826
25,26.0,1.1978259260455768,0.1420238067706426,1.163222242485393,0.06741925803097812,0.3074910243352254,0.1737642859419187,0.2688067751005292,0.25072505542387563
26,27.0,1.1925180157025654,0.14184902608394623,1.1458185856992549,0.06754306229678067,0.3091313497473796,0.1730371636028091,0.27095064893364906,0.24859918157259622
27,28.0,1.1677234321832657,0.1421468456586202,1.103078376163136,0.06753173741427335,0.3005002588033676,0.1656216193611423,0.26874429422120255,0.24617495946586132
28,29.0,1.1522903392712276,0.14166500667730966,1.1219997731122104,0.06758688796650279,0.2946452870965004,0.16114057941983143,0.26970398146659136,0.24583759593466917
29,30.0,1.1593462079763412,0.1417561173439026,1.1772917834195225,0.06750856746326793,0.3070798485229413,0.15852454428871474,0.26791477389633656,0.24453376916547617
30,31.0,1.1438892036676407,0.14227711160977682,1.0986652049151333,0.06791288202459161,0.30045312891403836,0.15872707962989807,0.256700888586541,0.23992484652747711
31,32.0,1.1630979900558789,0.1418391317129135,1.128459101373499,0.06741418621756813,0.2878832754989465,0.15768680100639662,0.2638074889158209,0.24052653616915146
32,33.0,1.1465808674693108,0.14170495669047037,1.103717934001576,0.0675721602006392,0.285836028556029,0.15654216116915146,0.2662428005908926,0.24076090566813946
33,34.0,1.1288609504699707,0.14142575363318124,1.0963284860957752,0.06739587133580988,0.2854444105178118,0.15067111421376467,0.26752753214289743,0.23572744118670622
34,35.0,1.134209764500459,0.1418428917725881,1.096292799169367,0.067962646484375,0.302489822730422,0.1476734864215056,0.263463716643552,0.23457253413895765
35,36.0,1.1170326968034108,0.14161992569764456,1.1963975863023237,0.06754499131982977,0.28434006745616597,0.1502180240737895,0.26575066428631544,0.23403602000325918
36,37.0,1.128206158677737,0.14217222730318704,1.1031213023445823,0.06738178296522661,0.2868923358619213,0.1509990654885769,0.2744676774988572,0.2380116619169712
37,38.0,1.1147716368238132,0.14176668723424277,1.0575365532528271,0.06781515208157626,0.2840382767220338,0.15554186360289654,0.2703071755046646,0.23085437373568615
38,39.0,1.1071465561787288,0.14193673928578696,1.0682268901304766,0.06740378249775279,0.2849547918885946,0.15057081542909145,0.2706163500746091,0.2279160264879465
39,40.0,1.0935533766945202,0.14158901075522104,1.0361767546697096,0.06747686862945557,0.2904057198514541,0.1465985638399919,0.2550957649946213,0.22732955869287252
40,41.0,1.0759909835954506,0.14220325152079263,1.0646219416098162,0.06762806935743852,0.2900890590002139,0.14422878669574857,0.24886289207885662,0.22249565863360962
41,42.0,1.07016375909249,0.1414588044087092,1.0592453696511008,0.06739464673128995,0.28819891189535457,0.1409931406378746,0.24466722551733255,0.22389860854794583
42,43.0,1.0653073290983837,0.14170487225055695,1.0119214166294446,0.06787766109813344,0.2847534989317258,0.13973783003166318,0.2475643182794253,0.22168215736746788
43,44.0,1.0599757420519988,0.1430188169082006,1.0276069045066833,0.06802009452473033,0.2879048381000757,0.13948429127534231,0.2433486869558692,0.21814957509438196
44,45.0,1.046728043506543,0.14258144795894623,1.0510935620828108,0.06800021908499977,0.2805274234463771,0.13747698425625762,0.24156825710088015,0.21603681364407143
45,46.0,1.072066421310107,0.14248539010683695,1.0272776051001116,0.06757152080535889,0.27108574969073135,0.13643554613615075,0.27518019794176024,0.21688766901691756
46,47.0,1.1277780160307884,0.14248759051163992,1.1429234092885798,0.06780374050140381,0.28059875406324863,0.13984989079957208,0.3090560659766197,0.22067479665080705
47,48.0,1.070273137340943,0.14264381925264993,1.0843016451055354,0.06797749345952814,0.27159476404388744,0.1353709471101562,0.26450549500683945,0.22110364213585854
48,49.0,1.057957500219345,0.1427637586990992,1.0518895468928597,0.06763871149583296,0.2687952204917868,0.1348818588691453,0.2605811034639676,0.22018938728918633
49,50.0,1.043407279998064,0.14243775109450021,1.033308744430542,0.0676134933124889,0.26876033811519545,0.13231019536033273,0.24900500165919462,0.21920022399475178
50,51.0,1.0292346986631553,0.14194892843564352,1.00522580742836,0.06768418442119252,0.27394412488987047,0.13170667194450894,0.2391474765414993,0.21431572083383799
51,52.0,1.0327953261633713,0.1419681211312612,1.0300815945321864,0.06779141859574751,0.27603415337701637,0.12949161138385534,0.23866564190636078,0.21472364850342274
52,53.0,1.0191159124175708,0.1420649290084839,0.9948207979852502,0.0677780346436934,0.2774897487834096,0.127632818184793,0.23456546136488518,0.2110714806864659
53,54.0,1.0130810265739758,0.14242565631866455,1.0986293337561868,0.06773838129910556,0.26691200491040945,0.12773797630021969,0.2434064665188392,0.2108902639398972
54,55.0,1.0101679551104705,0.14236947397391,1.0126362090761012,0.06749263676730069,0.2569583368798097,0.12443222245201468,0.25612727583696443,0.20686975525071225
55,56.0,0.99424401546518,0.1423404018084208,1.0074495131319219,0.06753288615833629,0.2543118434647719,0.12303226410100858,0.24844385714580616,0.2050075906639298
56,57.0,0.9953923759361109,0.1422657718261083,1.0230706361207096,0.06768767400221391,0.2552720218275984,0.12484386345992486,0.24574136330435672,0.2065596760561069
57,58.0,0.9859788517157236,0.1437601943810781,0.9843292290514166,0.0677147236737338,0.25661660358309746,0.12333552973965804,0.23886433305839697,0.2036824868991971
58,59.0,0.990930632998546,0.14685532947381338,0.9783557545055043,0.07020554759285667,0.25702112292249996,0.12447071727365255,0.23577880393713713,0.20537992846220732
59,60.0,0.9920581914484501,0.1428288221359253,1.0092230168255893,0.06749264760450883,0.25746654781202477,0.12343867185215156,0.2349157336478432,0.20671782083809376
60,61.0,0.9905452355742455,0.14249853293100992,1.0010579905726693,0.06751757318323309,0.25524227631588775,0.12160484213382006,0.23888735473155975,0.20355985251565775
61,62.0,0.9838709744314352,0.1421080231666565,1.0372447127645665,0.06757848913019354,0.24925420650591454,0.12209223598862688,0.23952155249814192,0.2048267905289928
62,63.0,0.9780046554903189,0.14203008015950522,1.0338617942549966,0.067631027915261,0.2490430874750018,0.12066312553361058,0.2382315288608273,0.2033363844578465
63,64.0,0.9794029953579108,0.14227132499217987,1.032838843085549,0.06791021607138893,0.25100760037700337,0.12044369320695598,0.24112546195586523,0.20177919883280993
64,65.0,0.9914260928829511,0.14200328787167868,1.025479319420728,0.06768080321225253,0.26276621719201404,0.1206251778639853,0.23528351510564485,0.20302653033286333
65,66.0,0.9762343056499958,0.14226511617501578,1.0135097314010968,0.0677588852969083,0.2596701296667258,0.12036199929813544,0.23062220588326454,0.19935802339265743
66,67.0,1.0005609604219596,0.14841700593630472,1.0282689089124852,0.06780462915247137,0.2704309467226267,0.1211905541519324,0.23194630413005748,0.20263534349699816
67,68.0,0.975439690053463,0.14323713382085165,0.9856074587865309,0.06963978030464867,0.26015214435756207,0.11828702393298347,0.23034399468451738,0.20044936736424765
68,69.0,0.9718227957685789,0.14364005625247955,1.0084878504276276,0.06801821968772194,0.2669685212895274,0.11733608708406489,0.22835448353240886,0.19794950044403473
69,70.0,0.9663871303200722,0.14216147859891257,1.0422913242470135,0.0676112174987793,0.2606852414707343,0.11843031970784068,0.2295596164961656,0.1992643978446722
70,71.0,0.9691467732191086,0.14236090083916983,0.9889190982688557,0.06763993610035289,0.2636083948115508,0.11826010467484593,0.23343502854307493,0.19574231250832477
71,72.0,0.9624274397889773,0.14292209843794504,0.9903901246461001,0.06817902218211781,0.2508589420467615,0.11734271949778001,0.23887263083209595,0.19577120865384737
72,73.0,0.9550825307766596,0.1426952580610911,0.9876022636890411,0.06764922358772972,0.24940442200750113,0.11674475390464067,0.2319651876265804,0.19613381319989762
73,74.0,0.9478658474981785,0.1423673778772354,0.9865829944610596,0.06765998493541371,0.24884307601799568,0.11614700468877952,0.2307443687071403,0.1942774448543787
74,75.0,0.9483720436692238,0.14224796493848166,0.9899999526414004,0.06767676093361595,0.2519545651351412,0.11594695023571451,0.22912657354027033,0.1944986501087745
75,76.0,0.9483235739171505,0.14272942145665488,0.9838926087726246,0.06877691095525568,0.2560265300174554,0.11663877964019775,0.2241508588194847,0.19430203456431627
76,77.0,0.9385343864560127,0.14204003910223642,1.1283742622895674,0.0677864443172108,0.2532175959398349,0.1137843372610708,0.22280693830301365,0.19094434442619482
77,78.0,0.9416644250353178,0.14272113144397736,0.9992876161228527,0.06778401678258722,0.25439241093893844,0.11485999481131633,0.22288113087415695,0.1911021275445819
78,79.0,0.9400090475877126,0.14266171554724374,0.9575129557739605,0.06789380853826349,0.2542392931257685,0.11508300093313058,0.22023585128287473,0.19280192566414675
79,80.0,0.9341581910848618,0.14309404293696085,1.0841505960984663,0.06798387657512318,0.2531019179150462,0.11436140118166804,0.2203072135647138,0.19081818126142025
80,81.0,0.9659121533234915,0.1428299993276596,0.9730634418400851,0.06793313676660712,0.24728121049702168,0.11969196998203795,0.24113545939326286,0.19523645440737405
81,82.0,0.9914669493834177,0.14314504464467367,1.062909646467729,0.06791286035017534,0.24840250114599863,0.12225241493433714,0.25067492946982384,0.19826572015881538
82,83.0,0.9680428306261698,0.14233019451300302,1.0499038913033225,0.06808329712260854,0.25082411461820203,0.12027998656655352,0.2371229464188218,0.19799023059507212
83,84.0,0.9372807604571184,0.14253889520963034,0.9708086468956687,0.06827037984674628,0.24629638902842999,0.11443921814983089,0.22917665479083857,0.19147378330429396
84,85.0,0.9427280277013779,0.14275002976258597,1.0031526522202925,0.06771799651059238,0.24679259055604538,0.11918629457553227,0.22560999387254319,0.19565334357321262
85,86.0,0.9422976411879063,0.1429570068915685,1.0106906403194775,0.06768338246779008,0.2550601152082284,0.11608989133189122,0.22202983809014162,0.19241146029283604
86,87.0,0.9549811780452728,0.14261440932750702,1.188671263781461,0.06769204139709473,0.25974156769613427,0.11795041058212519,0.22310648548106352,0.19244380543629327
87,88.0,0.9553902869423231,0.14589654405911764,0.9920753592794592,0.06908816641027277,0.2510169039790829,0.11766162685429056,0.23340318351984024,0.18926635074118772
88,89.0,0.9342073388397694,0.15065574645996094,1.008316776969216,0.0813410065390847,0.246349076119562,0.11478813939417402,0.22491916920989752,0.1884788628667593
89,90.0,0.9248036158581575,0.17240152259667715,1.0215585719455371,0.07023935968225653,0.2476214353616039,0.11395525094121695,0.22117117885500193,0.18718450671682754
90,91.0,0.9264063561956087,0.14228049914042154,0.9914409193125638,0.0678930174220692,0.24135363226135573,0.1128053863843282,0.22946599684655666,0.18774031847715378
91,92.0,0.9082762512067953,0.1425569107135137,0.9447250014001672,0.06778991222381592,0.24455286438266435,0.11073044004539649,0.2165614403784275,0.18414778479685387
92,93.0,0.965080829958121,0.142604798078537,1.0272326144305142,0.06762158870697021,0.29309382631133,0.11110581612835328,0.21854603042205176,0.18542337293426195
93,94.0,0.9411120302975178,0.142496128877004,0.9998455264351584,0.06747342239726674,0.26259330039223033,0.11066042290379603,0.2258365247398615,0.18503294978290796
94,95.0,0.9226254187524319,0.1425237407286962,1.0883326530456543,0.06797096946022728,0.24060700740665197,0.10884967834378283,0.23407365816334882,0.18289552256464958
95,96.0,0.9100873284041882,0.14225982626279196,0.9771443171934648,0.06783658807927911,0.23444949587186178,0.10944270032147567,0.22995682836820683,0.18446625924358764
96,97.0,0.9090985022485256,0.14167587955792746,0.9772217598828402,0.06757585568861528,0.23629947006702423,0.10877456609159708,0.2307617055873076,0.18287275110681853
97,98.0,0.8974655518929163,0.1424390176932017,1.0641260092908686,0.06785269217057661,0.2412145029132565,0.10805085316921274,0.2140008102481564,0.18271436945845684
98,99.0,0.9269319797555605,0.14192106326421103,0.9644517573443326,0.06786763668060303,0.2555731162428856,0.11264713822553556,0.21416226929674545,0.18623523538311323
99,100.0,0.9129042426745096,0.1424839198589325,0.9918521371754733,0.06772173534740102,0.25169364052514237,0.11056501138955355,0.21432645122210184,0.1839252362648646
100,101.0,0.8940777058402697,0.14204508562882742,0.9554530680179596,0.06768951632759788,0.24124171864241362,0.10791167647888263,0.21180630878855786,0.1824797953789433
101,102.0,0.8860985487699509,0.14176777501900992,1.0078181245110251,0.06759271838448265,0.23786086402833462,0.10819441871717572,0.21053356459985176,0.1823711587737004
102,103.0,0.8814528460303942,0.14243722458680472,0.9556036645715887,0.06780587543140758,0.2360759393001596,0.10698533135776718,0.21003986025849977,0.17983027112980685
103,104.0,0.8774698451161385,0.14215568204720816,0.9647353074767373,0.06772981990467418,0.2353328155974547,0.10586550117780764,0.2091953900332252,0.17949498910456896
104,105.0,0.8823367965718111,0.14228667318820953,0.9689636961980299,0.0695606686852195,0.23959296010434628,0.1073736526692907,0.20774702137957016,0.18039737921208143
105,106.0,0.8724193672339121,0.14599627256393433,1.1018064292994412,0.06897620721296831,0.23129643592983484,0.10675854468718171,0.20894823161264262,0.1793413097038865
106,107.0,0.8743473750849565,0.16493559380372366,0.9498014829375527,0.08003178509798917,0.23008252711345753,0.10624581761658192,0.21124559734016657,0.17928004575272402
107,108.0,0.8742179038623968,0.1554424117008845,0.9611925645308061,0.06766093860973012,0.23019531338165203,0.10590044455602765,0.2084089449296395,0.18020390470822653
108,109.0,0.8697114636500677,0.14236750702063242,0.9364083219658245,0.0673625035719438,0.22932953480631113,0.10613259285067518,0.2071698677415649,0.17892475239932537
109,110.0,0.8747621116538843,0.14203659693400064,0.9737916832620447,0.06745215979489413,0.2298060143366456,0.10655888868495822,0.2080954322591424,0.1798042462517818
110,111.0,0.8636174189547697,0.14187556008497873,0.9421845322305505,0.06754067811098965,0.22815403869996467,0.10485408191258709,0.20643586479127407,0.17829948974152407
111,112.0,0.8676753205557665,0.14242374897003174,0.9720126173712991,0.06738858873193915,0.2284755359093348,0.10585601488128304,0.2062498116865754,0.1786184525117278
112,113.0,0.8582316959897677,0.14409727354844412,0.9399371228434823,0.06796845522793857,0.2258389201015234,0.1046232624600331,0.20515902588764826,0.17682802956551313
113,114.0,0.8688831565280756,0.14447703460852304,0.966761207038706,0.0801810242912986,0.22830909521629414,0.10575325274839997,0.21076639679570994,0.17853134187559286
114,115.0,0.8579862763484319,0.16662830114364624,0.9629760059443387,0.0859845985065807,0.22670354538907608,0.1040912716028591,0.20605704529831806,0.17701041139662266
115,116.0,0.857538502663374,0.15617782870928446,1.0239220505410975,0.06781249696558173,0.22681874874979258,0.10490281321108341,0.20619141745070615,0.17631376907229424
116,117.0,0.868327813843886,0.14277384181817374,0.9500831121748144,0.0681673830205744,0.2298240689560771,0.10411362520729502,0.21160950729002556,0.17695001109192768
117,118.0,0.8717058772842089,0.14272346099217734,0.976498240774328,0.06770431995391846,0.2297717183828354,0.10345078073441982,0.2174121830612421,0.1755803944543004
118,119.0,0.8670545965433121,0.14244761566321054,1.073307449167425,0.0675996108488603,0.2273367429152131,0.1051144275503854,0.211142523214221,0.1781123730664452
119,120.0,0.8667817004024982,0.14161036908626556,0.9677210043777119,0.06770849227905273,0.22638428583741188,0.10472868305320542,0.21561910243084034,0.17530194607873759
120,121.0,0.856877401471138,0.14175579945246378,0.9926698451692407,0.0678957158868963,0.22522084042429924,0.10285984988634785,0.20856847583005825,0.17430562743296227
121,122.0,0.8579632242520651,0.14491582910219827,0.9715548238971017,0.06745715574784712,0.2278503803536296,0.1048836619593203,0.20592219568789005,0.17545620196809372
122,123.0,0.8609211953977743,0.14194089670976004,0.947646441784772,0.0674517046321522,0.2257412370915214,0.10418433820207913,0.2090838961303234,0.17581742629408836
123,124.0,0.8500893885890642,0.14157821238040924,1.0146547610109502,0.06754798238927667,0.2243837515513102,0.10242780018597841,0.2048784913495183,0.1743471510708332
124,125.0,0.857500996440649,0.14151267210642496,0.9376784373413433,0.06748647039586847,0.22603488123665252,0.10479094103599589,0.2048786310479045,0.17641145518670479
125,126.0,0.8567955469091734,0.14189108709494272,0.9329462376507845,0.06758806922219017,0.2263961617524425,0.10482878610491753,0.20545720805724463,0.17653313279151917
126,127.0,0.859315063804388,0.14211965600649515,0.9474509900266473,0.06760869242928245,0.22741832863539457,0.103921452537179,0.20566867478191853,0.1760171049584945
127,128.0,0.8578157586356004,0.14181026816368103,0.9775975211100145,0.0680038712241433,0.22546338879813752,0.10500211439405878,0.20454518838475147,0.1774167666832606
128,129.0,0.8595473642150561,0.14241397877534231,0.9504946009679274,0.06790316104888916,0.2285219800348083,0.10431410170470674,0.20661077400048575,0.17539266465852657
129,130.0,0.8497333638370037,0.1424648811419805,0.9490094645456835,0.0682707808234475,0.22457726330806813,0.10298985925813516,0.20387766230851412,0.17378926929086447
130,131.0,0.8535139386852583,0.14250109593073526,0.9721973240375519,0.06790302016518333,0.22720315214246511,0.10321773386870821,0.20481463180234036,0.17397445254027843
131,132.0,0.8449706311027209,0.14270895222822824,0.940657997673208,0.06841954317959872,0.22399891540408134,0.10256170993670821,0.20166211916754642,0.17378569984187683
132,133.0,0.8555051336685816,0.1427849382162094,0.9473391337828203,0.06805986707860773,0.2249921386440595,0.10300694949304064,0.2074308649947246,0.17439816364397606
133,134.0,0.8517972106734911,0.14353485902150473,0.9827811501242898,0.0681436603719538,0.22436196077615023,0.10300826141610742,0.2064002864062786,0.17366945557296276
134,135.0,0.853520837922891,0.14300539096196493,0.9475102018226277,0.06820644031871449,0.22734291510035595,0.10305256582796574,0.20439935444543758,0.17399619581798711
135,136.0,0.8482458951572577,0.14321152369181314,0.9247537363659252,0.06782927296378395,0.22598168843736252,0.10242730161796014,0.20406527072191238,0.17303224777181944
136,137.0,0.8564075628916422,0.14309153457482657,0.9401328455318104,0.06813797083767978,0.22812022858609757,0.10422540549188852,0.20292070570091406,0.17608889658004045
137,138.0,0.8468904929856459,0.14349172015984854,0.9351161555810408,0.06805327805605801,0.225574957827727,0.10233239519099395,0.20281918440014124,0.17317040637135506
138,139.0,0.8450084800521532,0.14295501013596854,0.9395931634035978,0.06804667819630016,0.22397821707030138,0.10128557759647568,0.20574794926991066,0.17074149070928493
139,140.0,0.8425064869225025,0.1427653580904007,0.9498603235591542,0.06783270835876465,0.22238437769313654,0.10221304030468066,0.2036474415411552,0.17232684356470904
140,141.0,0.8465784080326557,0.14282975097497305,0.9757098989053206,0.06765285405245694,0.22618171852082014,0.10239586839452386,0.20441259009142718,0.17186453472822905
141,142.0,0.838222436606884,0.14252743124961853,0.94303128936074,0.06830932877280495,0.22232588659971952,0.10086924101536472,0.20250571829577288,0.17166388779878616
142,143.0,0.8431851267814636,0.1426606078942617,0.9207256978208368,0.06786555593663995,0.2248789550115665,0.10271698298553626,0.20115878557165465,0.17236951800684133
143,144.0,0.8431540466845036,0.14321708182493845,0.9921276352622292,0.06828981096094305,0.22228626751651367,0.10247333828980724,0.20456021092832088,0.17281034619857868
144,145.0,0.841685090214014,0.1428020497163137,0.9312317019159143,0.06800402294505727,0.22203767641137043,0.10203009005635977,0.20351060417791209,0.1718210040902098
145,146.0,0.8419672573606173,0.14311526715755463,0.9410557719794187,0.06801270354877818,0.22234469869484505,0.10132567894955476,0.20235999083767334,0.17224400769919157
146,147.0,0.8435179193814596,0.14322066803773245,0.9553104043006897,0.067913987419822,0.2227879480148355,0.10084221760431926,0.20318704346815744,0.1714537562802434
147,148.0,0.8453774278362592,0.14325258632500967,0.9258022362535651,0.06778955459594727,0.22393959698577723,0.10176117594043414,0.20473378803581,0.17196782802542052
148,149.0,0.8494744077324867,0.1428405741850535,0.9417378306388855,0.06790877472270619,0.22259409197916588,0.1007653569492201,0.21259715780615807,0.17130205314606428
149,150.0,0.8509681721528372,0.14308426777521768,0.9206310185519132,0.06815679506822066,0.2225790343557795,0.10212674550712109,0.21074046194553375,0.17295149682710567
150,151.0,0.8485701518754164,0.14268007377783457,1.0129389437762173,0.06777399236505682,0.22302638087421656,0.10186501250912745,0.20712870731949806,0.17224392605324587
151,152.0,0.8434285993377367,0.14391147593657175,0.9563895165920258,0.06782284649935635,0.22312798940887055,0.10068042281394203,0.2056481083855033,0.171987846493721
152,153.0,0.8357966629167398,0.14278616507848105,0.9509755969047546,0.06774412501942027,0.2227874267846346,0.09995695110410452,0.20244186526785293,0.16868461202830076
153,154.0,0.841569991161426,0.1429536392291387,0.9252247539433566,0.067758863622492,0.2247939749310414,0.10168655682355165,0.2011224813759327,0.17238873274375996
154,155.0,0.8363165259361267,0.143107737104098,0.9255434437231584,0.06762740828774193,0.2208779938519001,0.10074566568558414,0.2014049949745337,0.17092045831183592
155,156.0,0.8492413188020388,0.14239842693010965,0.9505117887800391,0.0678289153359153,0.22426384097586075,0.10236635990440845,0.20898492199679217,0.17131088332583508
156,157.0,0.8379177115857601,0.14280974368254343,0.9766063337976282,0.06792651523243297,0.21937998166928688,0.10005717895304163,0.2060841859007875,0.1705382006863753
157,158.0,0.854519305129846,0.1419507364432017,0.9367318424311551,0.06758304075761275,0.224870426269869,0.10141944326460361,0.21633596469958624,0.17027474474161863
158,159.0,0.8485577988127867,0.1417324443658193,0.9325361224738035,0.06749684160405939,0.22458888279894987,0.10087938482562701,0.210275089678665,0.16947576589882374
159,160.0,0.8398783355951309,0.14202413956324259,0.9511774940924211,0.06775901534340599,0.22175756438324848,0.09909831903253992,0.20802375891556343,0.16845651188244423
160,161.0,0.8390642143785954,0.1440895050764084,1.0143392356959255,0.06792000207034024,0.2201257972046733,0.0995259244615833,0.20758892440547547,0.16916352479408184
161,162.0,0.8487387485802174,0.14337557554244995,1.051574625752189,0.06795559146187523,0.22397314136226973,0.10055870035042365,0.20965300065775713,0.17081604711711407
162,163.0,0.836039025336504,0.1428945710261663,0.9221059490333904,0.06807326186786998,0.2243290590122342,0.09933192950362961,0.2013841594258944,0.17026554979383945
163,164.0,0.8338016159832478,0.14332210520903269,0.9559926146810706,0.0679376558824019,0.2242726062734922,0.1003151130862534,0.2006166328986486,0.16956618800759315
164,165.0,0.8531393607457479,0.14263414839903513,0.9777920706705614,0.06779304417696866,0.2314661672959725,0.1010797149501741,0.20789718193312487,0.1716332115853826
165,166.0,0.8478771957258383,0.1425443689028422,0.9867158423770558,0.06758408112959428,0.23032506679495177,0.1010074654283623,0.2060800197844704,0.17093364739169678
166,167.0,0.8561461977660656,0.14265258113543192,0.9549531286413019,0.06754358248277144,0.23151429711530605,0.10138058289885521,0.2093461643283566,0.17171142747004828
167,168.0,0.8319861168662707,0.14233707884947458,1.0130350941961461,0.068245530128479,0.2219986217096448,0.09948644942293565,0.20201267736653486,0.16949627175927162
168,169.0,0.8404731651147207,0.14173203706741333,0.9169186787171797,0.06765639781951904,0.2229413834090034,0.09970587010805805,0.2087994059547782,0.16908767260611057
169,170.0,0.8335018530488014,0.1417150100072225,0.9198465509848162,0.06769246404821222,0.21952744076649347,0.09881241697197159,0.20751565291235843,0.1678828988224268
170,171.0,0.842299085110426,0.14207453032334647,0.9464392418211157,0.06769233400171454,0.22126936757316193,0.09865593025460839,0.21326628886163235,0.16914225835353136
171,172.0,0.827392457673947,0.14207893113295236,0.9677714082327756,0.06806643442674117,0.21945568888137737,0.09865709130341808,0.2007100898772478,0.1687487397963802
172,173.0,0.8251274873812994,0.1421109139919281,0.92466155778278,0.06821633468974721,0.21882528563340506,0.09800363332033157,0.20124788116663694,0.16767331259325147
173,174.0,0.8264730622371038,0.14156047503153482,0.940179315480319,0.06754790652881969,0.2201927900314331,0.09797156462445855,0.2001391506443421,0.16776017503192028
174,175.0,0.8289362701276938,0.14197547237078348,0.9350862503051758,0.06767835400321266,0.21866375984003147,0.09997855126857758,0.20104186236858368,0.16940354804197946
175,176.0,0.8280687481164932,0.14171470701694489,0.9500248377973383,0.06738262826746161,0.21811799239367247,0.09987876005470753,0.19974040860931078,0.16950001691778502
176,177.0,0.8285084354380766,0.1415634204943975,0.9472133761102502,0.06765534661032936,0.21887231959650913,0.09921785987292726,0.2015252849087119,0.16920661212255558
177,178.0,0.8252583667635918,0.14162725706895193,0.9309740229086443,0.06760204922069203,0.21813263557851315,0.09807927006234725,0.2000123206526041,0.16757618573804697
