,Deletion,Insertion,Pointing Game,Energy Pointing Game,Top-k Inter,Times
171,0.08544468879699707,0.9131767749786377,0.9090909090909091,0.08709987252950668,0.9066666960716248,0.523857885000325
172,0.16310793161392212,0.876021683216095,1.0,0.09521564096212387,0.9411764740943909,0.5230742200001259
173,0.13973352313041687,0.7295413017272949,0.875,0.3206116259098053,0.9133333563804626,0.535808274998999
174,0.12501902878284454,0.8590229749679565,0.8888888888888888,0.09863763302564621,0.8096296787261963,0.5328189820029365
175,0.08538992702960968,0.9030019640922546,1.0,0.03221642225980759,0.940000057220459,0.5166698040011397
176,0.10613015294075012,0.7218892574310303,0.7777777777777778,0.13633015751838684,0.8696296215057373,0.5159533490004833
177,0.13244430720806122,0.8414587378501892,1.0,0.11710504442453384,0.996666669845581,0.5475651619999553
178,0.09556141495704651,0.782609224319458,1.0,0.20889316499233246,0.9466667175292969,0.5164089380014047
179,0.22178804874420166,0.5650151968002319,1.0,0.4760289788246155,0.972000002861023,0.5324194179993356
180,0.160508394241333,0.6826404333114624,1.0,0.3974011540412903,0.968000054359436,0.5329968579972046
181,0.14613622426986694,0.8584481477737427,0.8333333333333334,0.14498969912528992,0.905925989151001,0.5443738020003366
182,0.07245445251464844,0.38581645488739014,1.0,0.07490772753953934,0.9866666793823242,0.510343042002205
183,0.09576041996479034,0.6675445437431335,0.8,0.20006439089775085,0.9039999842643738,0.5239084620006906
184,0.09398878365755081,0.8039363026618958,1.0,0.10362844169139862,0.9933333396911621,0.5251860579992353
185,0.07149429619312286,0.8431621789932251,0.9375,0.07822568714618683,0.8316667079925537,0.536741111001902
186,0.14403089880943298,0.8190760612487793,1.0,0.15429863333702087,0.9233333468437195,0.5222739370001364
187,0.1034318059682846,0.7118065357208252,1.0,0.23744480311870575,0.9433333277702332,0.5213287860024138
188,0.08270449936389923,0.8289839029312134,0.5555555555555556,0.06387856602668762,0.610370397567749,0.5473837859972264
189,0.10954506695270538,0.8996883630752563,1.0,0.10675898939371109,0.979607880115509,0.5298914019986114
190,0.09926729649305344,0.8588846921920776,0.9285714285714286,0.07579565048217773,0.8600000143051147,0.5394466389989248
191,0.11405029892921448,0.7446762919425964,1.0,0.21237345039844513,1.0,0.5412799219993758
192,0.10690692067146301,0.8980850577354431,1.0,0.10868941247463226,0.9440000057220459,0.5439460769994184
193,0.07089758664369583,0.8661585450172424,1.0,0.07841546088457108,0.9890909194946289,0.5134544030006509
194,0.18759983777999878,0.569659411907196,1.0,0.2821929454803467,0.9844444394111633,0.5288116740011901
195,0.15851950645446777,0.8658284544944763,0.8181818181818182,0.06820648908615112,0.807272732257843,0.529837313999451
196,0.14138275384902954,0.8144339919090271,1.0,0.05438879504799843,0.9866666793823242,0.5083714869979303
197,0.10229693353176117,0.7371379733085632,0.875,0.2533304691314697,0.9450000524520874,0.5300134509998315
198,0.13194040954113007,0.8188772201538086,0.8181818181818182,0.052438922226428986,0.8145454525947571,0.5257444829985616
199,0.0,1.0,0.0,0.0,0.0,0.2413733899993531
200,0.07570074498653412,0.5356521606445312,1.0,0.04405560344457626,0.8400000333786011,0.530641564000689
201,0.1632225513458252,0.6873660087585449,0.8333333333333334,0.18139219284057617,0.8755555748939514,0.5220163349986251
202,0.14420001208782196,0.8075520396232605,0.5555555555555556,0.2480628341436386,0.9437037706375122,0.5210762240021722
203,0.16968131065368652,0.6644731760025024,1.0,0.3965103030204773,1.0,0.542849074001424
204,0.12384667992591858,0.6614187359809875,0.6666666666666666,0.08730792254209518,0.64000004529953,0.5095438470016234
205,0.07709021121263504,0.8462458252906799,1.0,0.10964617878198624,0.9866666793823242,0.5079648499995528
206,0.15567144751548767,0.7897586822509766,0.8571428571428571,0.23804910480976105,0.9561905264854431,0.5327320390024397
207,0.18909893929958344,0.7447351217269897,0.75,0.24194742739200592,0.6166666746139526,0.522503403997689
208,0.07577808946371078,0.8600737452507019,0.9166666666666666,0.09457451105117798,0.9000000357627869,0.5282907979999436
209,0.18828025460243225,0.8105810880661011,1.0,0.04392125830054283,0.9166666865348816,0.518889164999564
210,0.13381579518318176,0.7975921034812927,0.9,0.11889877170324326,0.8653333783149719,0.5175307259996771
211,0.13700774312019348,0.7689357399940491,1.0,0.07984734326601028,1.0,0.5158355880012095
212,0.08511359989643097,0.7601768970489502,0.8,0.2676811218261719,0.918666660785675,0.5360390229980112
213,0.827296257019043,0.25633490085601807,0.0,0.02228505350649357,0.03999999910593033,0.4950014519999968
214,0.11527274549007416,0.8600696325302124,1.0,0.03652519732713699,0.9893333315849304,0.5225192660000175
215,0.15441982448101044,0.7061206102371216,0.7142857142857143,0.22784963250160217,0.8361905217170715,0.5143213649971585
216,0.07574170082807541,0.8450273871421814,1.0,0.0877816379070282,0.9975757598876953,0.5144179609997082
217,0.12112267315387726,0.7143411636352539,1.0,0.3786287307739258,1.0,0.5275502009972115
218,0.11080584675073624,0.8422473073005676,1.0,0.06621956825256348,0.9676190614700317,0.5276145200004976
219,0.09536480903625488,0.6947839260101318,1.0,0.17372258007526398,0.995555579662323,0.5133237370027928
220,0.1508895754814148,0.7223231792449951,1.0,0.2898460626602173,1.0,0.5193385069978831
221,0.1388673186302185,0.9065370559692383,0.9090909090909091,0.07240313291549683,0.9745454788208008,0.5409202159971755
222,0.13582861423492432,0.8859854936599731,1.0,0.12158001959323883,0.9629628658294678,0.5173379730003944
223,0.11745861172676086,0.5975310206413269,0.75,0.11985640227794647,0.8366667032241821,0.5159880190003605
224,0.11103782802820206,0.7689034938812256,0.8333333333333334,0.1885887086391449,0.9866666793823242,0.5062987740020617
225,0.10616806894540787,0.6847556233406067,0.8333333333333334,0.3602909445762634,0.9066666960716248,0.5119225609996647
226,0.10687346756458282,0.8418191075325012,1.0,0.18224549293518066,0.9946666955947876,0.5175374590035062
227,0.14246979355812073,0.6742446422576904,1.0,0.24648107588291168,0.996666669845581,0.515279367002222
228,0.1429510861635208,0.7852465510368347,1.0,0.20678111910820007,0.995555579662323,0.5222783239987621
229,0.055806130170822144,0.8135147094726562,1.0,0.07462474703788757,1.0,0.5057826029988064
230,0.1587345451116562,0.6758092045783997,1.0,0.27130061388015747,0.9488889575004578,0.5099476390023483
231,0.04023992270231247,0.8194103837013245,1.0,0.07053989171981812,0.9703704118728638,0.5280446090000623
232,0.12470702081918716,0.8993834257125854,0.9285714285714286,0.09102921187877655,0.9219047427177429,0.5230974070000229
233,0.0,1.0,0.0,0.0,0.0,0.23212697499911883
234,0.17905503511428833,0.8485993146896362,1.0,0.041774556040763855,1.0,0.5199618949991418
